SampleNumber,Compound,Sample Text,Type,Std. Conc,RT,Area,IS Area,S/N,Response,Conc_micromolar,%Rec,Detection Flags,Threshold
155,Levofloxacin,Sample_6496,Analyte,,,,21698.15,,,,,MM-I,234.77
156,Levofloxacin,Sample_5551,Analyte,,2.95,1.671,82308.773,3.265,0,0,,bbI,234.77
157,Levofloxacin,Sample_13356,Analyte,,,,16826.762,,,,,MM-I,234.77
158,Levofloxacin,Sample_5549,Analyte,,2.97,0.738,69537.031,1.942,0,0,,bbI,234.77
159,Levofloxacin,WaterBlank30,Blank,,,,,,,,,,234.77
160,Levofloxacin,WaterBlank31,Blank,,2.79,3.104,73.677,3.614,0.042,0.2071,,bb,234.77
161,Levofloxacin,Sample_12267,Analyte,,2.89,0.77,40641.684,2.203,0,0,,bbI,234.77
162,Levofloxacin,Sample_9282,Analyte,,2.83,1.235,62037.93,2.898,0,0,,bbI,234.77
163,Levofloxacin,Sample_1161,Analyte,,2.81,18145.16,17137.713,5652.269,1.059,2.1363,,bb,234.77
164,Levofloxacin,Sample_6490,Analyte,,,,29469.74,,,,,MM-I,234.77
165,Levofloxacin,Sample_1054,Analyte,,2.93,0.098,15377.688,0.16,0,0,,bbI,234.77
166,Levofloxacin,Sample_15162,Analyte,,3.01,2.114,21342.223,6.92,0,0,,bbI,234.77
167,Levofloxacin,Sample_5113,Analyte,,,,28903.6,,,,,,234.77
168,Levofloxacin,Sample_4155,Analyte,,,,22093.213,,,,,,234.77
169,Levofloxacin,Sample_9043,Analyte,,,,57825.824,,,,,,234.77
170,Levofloxacin,Sample_1140,Analyte,,2.75,2.479,20576.936,3.321,0,0,,bbI,234.77
171,Levofloxacin,WaterBlank32,Blank,,2.97,1.062,55.412,2.496,0.019,0.0966,,bb,234.77
172,Levofloxacin,WaterBlank33,Blank,,2.89,0.86,,2.65,,,,bb,234.77
173,Levofloxacin,Sample_5136,Analyte,,2.87,5.245,31150.615,11.326,0,0,,bbI,234.77
174,Levofloxacin,Sample_5570,Analyte,,3.04,0.868,35493.852,1.615,0,0,,bbI,234.77
175,Levofloxacin,Sample_8325,Analyte,,,,15389.06,,,,,,234.77
176,Levofloxacin,Sample_11162,Analyte,,,,28536.197,,,,,,234.77
177,Levofloxacin,WaterBlank34,Blank,,,,94.686,,,,,,234.77
178,Levofloxacin,QC3_10uMPOOL,Analyte,,2.81,661137.063,,5715.355,,,,bb,234.77
179,Levofloxacin,WaterBlank35,Blank,,2.83,183.484,10.68,15.912,17.18,9.9774,,bb,234.77
180,Levofloxacin,WaterBlank36,Blank,,2.77,86.597,10.96,25.896,7.901,6.6109,,bb,234.77
181,Levofloxacin,Sample_4140,Analyte,,2.81,17.522,25845.703,10.618,0.001,0,,bbI,234.77
182,Levofloxacin,Sample_11187,Analyte,,2.97,2.069,14056.108,3.715,0,0,,bbI,234.77
183,Levofloxacin,Sample_9250,Analyte,,3.1,0.4,23199.529,0.762,0,0,,bbI,234.77
184,Levofloxacin,Sample_12294,Analyte,,2.85,0.061,29615.811,0.305,0,0,,bbI,234.77
185,Levofloxacin,Sample_6515,Analyte,,2.79,7.332,16923.809,5.28,0,0,,bbI,234.77
186,Levofloxacin,Sample_4138,Analyte,,3.01,3.543,28666.744,9.583,0,0,,bbI,234.77
187,Levofloxacin,Sample_13355,Analyte,,2.91,2.212,19110.221,4.067,0,0,,bbI,234.77
188,Levofloxacin,Sample_9285,Analyte,,2.87,0.418,22101.307,0.334,0,0,,bbI,234.77
189,Levofloxacin,Sample_6494,Analyte,,2.89,8.062,14697.289,26.184,0.001,0,,bbI,234.77
190,Levofloxacin,Sample_5332,Analyte,,2.75,7.509,36103.133,10.567,0,0,,bbI,234.77
191,Levofloxacin,WaterBlank37,Blank,,2.83,0.273,60.023,0.852,0.005,0.0143,,bb,234.77
192,Levofloxacin,WaterBlank38,Blank,,,,31.94,,,,,,234.77
193,Levofloxacin,Sample_5138,Analyte,,3.12,2.283,43840.012,1.773,0,0,,bbI,234.77
194,Levofloxacin,Sample_9247,Analyte,,2.77,0.862,18504.961,1.933,0,0,,bbI,234.77
195,Levofloxacin,Sample_10159,Analyte,,,,12266.36,,,,,,234.77
196,Levofloxacin,Sample_13286,Analyte,,,,14825.206,,,,,,234.77
197,Levofloxacin,Sample_4156,Analyte,,2.95,2.095,12015.424,6.932,0,0,,bbI,234.77
198,Levofloxacin,Sample_6513,Analyte,,2.77,1.46,19241.279,1.425,0,0,,bbI,234.77
199,Levofloxacin,Sample_9040,Analyte,,3.06,0.396,18703.441,1.517,0,0,,bbI,234.77
200,Levofloxacin,Sample_11182,Analyte,,2.97,0.624,8961.552,1.324,0,0,,bbI,234.77
201,Levofloxacin,Sample_9038,Analyte,,3.06,0.033,12247.778,0.314,0,0,,bbI,234.77
202,Levofloxacin,Sample_1310,Analyte,,3.01,1.5,10151.489,3.702,0,0,,bbI,234.77
203,Levofloxacin,WaterBlank39,Blank,,2.79,0.363,6.878,1.488,0.053,0.253,,bb,234.77
204,Levofloxacin,WaterBlank40,Blank,,,,3.883,,,,,,234.77
205,Levofloxacin,Sample_4158,Analyte,,3.12,0.931,13647.17,2.086,0,0,,bbI,234.77
206,Levofloxacin,Sample_10141,Analyte,,,,6269.53,,,,,,234.77
207,Levofloxacin,Sample_8303,Analyte,,2.79,6.66,10721.477,14.936,0.001,0,,bbI,234.77
208,Levofloxacin,Sample_5575,Analyte,,2.95,0.678,13921.691,1.64,0,0,,bbI,234.77
209,Levofloxacin,Sample_5111,Analyte,,,,13549.191,,,,,,234.77
210,Levofloxacin,Sample_12292,Analyte,,,,11329.024,,,,,,234.77
211,Levofloxacin,Sample_9286,Analyte,,2.91,0.344,10904.641,0.78,0,0,,bbI,234.77
212,Levofloxacin,Sample_11158,Analyte,,2.81,0.57,13490.688,1.537,0,0,,bbI,234.77
213,Levofloxacin,Sample_1137,Analyte,,,,8481.03,,,,,,234.77
214,Levofloxacin,Sample_8327,Analyte,,,,10719.852,,,,,,234.77
215,Levofloxacin,WaterBlank41,Blank,,,,33.707,,,,,,234.77
216,Levofloxacin,WaterBlank42,Blank,,,,,,,,,,234.77
217,Levofloxacin,Sample_9287,Analyte,,3.08,0.008,21657.477,0,0,0,,bbI,234.77
218,Levofloxacin,Sample_13287,Analyte,,2.95,0.754,17850.375,1.764,0,0,,bbI,234.77
219,Levofloxacin,Sample_1138,Analyte,,,,7812.412,,,,,,234.77
220,Levofloxacin,Sample_15137,Analyte,,,,10676.276,,,,,,234.77
221,Levofloxacin,Sample_1141,Analyte,,,,10596.575,,,,,,234.77
222,Levofloxacin,Sample_8307,Analyte,,2.75,0.328,20167.387,0.606,0,0,,bbI,234.77
223,Levofloxacin,Sample_11161,Analyte,,2.89,1.146,21482.715,1.53,0,0,,bbI,234.77
224,Levofloxacin,Sample_9249,Analyte,,,,20333.33,,,,,,234.77
225,Levofloxacin,Sample_12295,Analyte,,,,22498.555,,,,,,234.77
226,Levofloxacin,Sample_5547,Analyte,,,,21432.041,,,,,,234.77
227,Levofloxacin,WaterBlank43,Blank,,2.89,0.85,122.453,2.709,0.007,0.0286,,bb,234.77
228,Levofloxacin,WaterBlank44,Blank,,3.04,1.723,10.754,3.387,0.16,0.6157,,bb,234.77
229,Levofloxacin,Sample_9085,Analyte,,,,18960.334,,,,,,234.77
230,Levofloxacin,Sample_13309,Analyte,,2.75,0.575,16439.961,1.169,0,0,,bbI,234.77
231,Levofloxacin,Sample_4154,Analyte,,,,12633.953,,,,,,234.77
232,Levofloxacin,Sample_6492,Analyte,,2.75,16.273,,27.528,,,,bb,234.77
233,Levofloxacin,Sample_1036,Analyte,,,,11590.142,,,,,,234.77
1,Linezolid,WaterBlank1,Blank,,3.24,64.092,13.401,27.225,4.783,11.0376,,bb,1969.762
2,Linezolid,WaterBlank2,Blank,,,,0.661,,,,,,1969.762
3,Linezolid,Sample_12270,Analyte,,3.46,0.559,30297.92,0.45,0,0.0118,,bb,1969.762
4,Linezolid,WaterBlank1a,Blank,,,,18.998,,,,,,1969.762
5,Linezolid,WaterBlank2a,Blank,,3.34,2.507,11.038,0.816,0.227,0.5354,,bb,1969.762
6,Linezolid,Water_ABS_0,Standard,0,,,90161.039,,,,,,1969.762
7,Linezolid,Water_ABS_140,Standard,0.014,3.34,488.96,96119.719,242.994,0.005,0.0235,168.1,bb,1969.762
8,Linezolid,Water_ABS_410,Standard,0.041,3.34,1059.167,93295.289,4.117,0.011,0.038,92.6,bb,1969.762
9,Linezolid,Water_ABS_1230,Standard,0.123,3.34,4092.461,95918.625,863.806,0.043,0.1102,89.6,bb,1969.762
10,Linezolid,Water_ABS_3700,Standard,0.37,3.34,11446.683,92885.742,11.774,0.123,0.2959,80,bb,1969.762
11,Linezolid,Water_ABS_1000,Standard,1.1,3.34,32129.742,94045.25,1697.995,0.342,0.7994,72.7,bb,1969.762
12,Linezolid,Water_ABS_3000,Standard,3.3,3.34,102726.18,80115.352,1555.352,1.282,2.9678,89.9,bb,1969.762
13,Linezolid,Water_ABS_10000,Standard,10,3.34,257602.297,55494.848,10.044,4.642,10.7132,107.1,bb,1969.762
14,Linezolid,WaterBlank1b,Blank,,3.32,158.802,83.191,4.467,1.909,4.4125,,bb,1969.762
15,Linezolid,WaterBlank2b,Blank,,3.32,84.836,,11.021,,,,bb,1969.762
16,Linezolid,WaterBlank3b,Blank,,3.34,22.485,28.292,6.401,0.795,1.844,,bb,1969.762
17,Linezolid,Minus80aliquot,Analyte,,3.34,892323,417.385,8049.049,2137.889,4928.6559,,bb,1969.762
18,Linezolid,WaterBlank1A,Blank,,3.34,7367.128,36.239,259.098,203.293,468.6786,,bb,1969.762
19,Linezolid,WaterBlank2A,Blank,,3.34,4308.145,,583.047,,,,bb,1969.762
20,Linezolid,WaterBlank3A,Blank,,3.34,1969.762,9.541,132.458,206.452,475.9626,,bb,1969.762
21,Linezolid,Sample_15139,Analyte,,,,8337.063,,,,,MM-,1969.762
22,Linezolid,Sample_5307,Analyte,,3.34,564.043,12306.706,126.679,0.046,0.1175,,bb,1969.762
23,Linezolid,Sample_6517,Analyte,,,,9643.575,,,,,MM-,1969.762
24,Linezolid,Sample_5573,Analyte,,,,11891.619,,,,,MM-,1969.762
25,Linezolid,Sample_1163,Analyte,,,,4881.51,,,,,MM-,1969.762
26,Linezolid,Sample_5331,Analyte,,,,13339.362,,,,,MM-,1969.762
27,Linezolid,Sample_9039,Analyte,,3.32,3.353,7944.416,2.115,0,0.0128,,bb,1969.762
28,Linezolid,Sample_5548,Analyte,,,,8466.593,,,,,,1969.762
29,Linezolid,Sample_5552,Analyte,,,,8729.085,,,,,,1969.762
30,Linezolid,Sample_13359,Analyte,,,,7540.354,,,,,MM-,1969.762
31,Linezolid,WaterBlank4,Blank,,3.32,141.924,,33.385,,,,bb,1969.762
32,Linezolid,WaterBlank5,Blank,,3.3,142.805,16.82,49.79,8.49,19.5849,,bb,1969.762
33,Linezolid,Sample_13285,Analyte,,3.34,18.123,5787.078,10.037,0.003,0.019,,MM,1969.762
34,Linezolid,Sample_1033,Analyte,,,,,,,,,,1969.762
35,Linezolid,Sample_1142,Analyte,,3.32,7.343,4378.135,4.177,0.002,0.0157,,MM,1969.762
36,Linezolid,Sample_9080,Analyte,,,,6180.041,,,,,MM-,1969.762
37,Linezolid,Sample_1162,Analyte,,3.26,5.547,6601.297,3.606,0.001,0.0137,,bb,1969.762
38,Linezolid,Sample_4157,Analyte,,,,5633.405,,,,,,1969.762
39,Linezolid,Sample_1035,Analyte,,3.38,5.482,3836.894,4.215,0.001,0.0151,,bb,1969.762
40,Linezolid,Sample_5306,Analyte,,3.4,3.812,6104.225,1.936,0.001,0.0132,,bb,1969.762
41,Linezolid,Sample_8329,Analyte,,,,3041.353,,,,,,1969.762
42,Linezolid,Sample_9283,Analyte,,,,7934.2,,,,,,1969.762
43,Linezolid,WaterBlank6,Blank,,3.28,21.919,25.204,4.057,0.87,2.0167,,bb,1969.762
44,Linezolid,WaterBlank7,Blank,,3.3,106.305,32.121,163.394,3.31,7.6415,,bb,1969.762
45,Linezolid,Sample_6512,Analyte,,,,3900.927,,,,,,1969.762
46,Linezolid,Sample_9248,Analyte,,,,10638.395,,,,,,1969.762
47,Linezolid,Sample_6510,Analyte,,3.28,3.764,9583.706,8.499,0,0.0127,,bb,1969.762
48,Linezolid,Sample_9082,Analyte,,,,11266.05,,,,,MM-,1969.762
49,Linezolid,Sample_1056,Analyte,,,,18050.068,,,,,MM-,1969.762
50,Linezolid,Sample_13358,Analyte,,,,13978.586,,,,,,1969.762
51,Linezolid,Sample_13333,Analyte,,,,28211.877,,,,,,1969.762
52,Linezolid,Sample_4137,Analyte,,,,26646.32,,,,,,1969.762
53,Linezolid,Sample_5110,Analyte,,,,32726.643,,,,,,1969.762
54,Linezolid,Sample_11159,Analyte,,,,19967.186,,,,,,1969.762
55,Linezolid,WaterBlank8,Blank,,,,166.748,,,,,MM-,1969.762
56,Linezolid,WaterBlank9,Blank,,3.32,282.534,51.062,404.38,5.533,12.7678,,bb,1969.762
57,Linezolid,Sample_8308,Analyte,,,,20683.967,,,,,,1969.762
58,Linezolid,Sample_8306,Analyte,,3.38,0.734,25995.381,1.561,0,0.0119,,bb,1969.762
59,Linezolid,Sample_10138,Analyte,,3.4,0.226,19548.168,0.228,0,0.0118,,bb,1969.762
60,Linezolid,Sample_1058,Analyte,,3.28,6.03,23333.762,14.7,0,0.0124,,MM,1969.762
61,Linezolid,Sample_5571,Analyte,,3.34,0.954,39417.027,2.554,0,0.0119,,bb,1969.762
62,Linezolid,Sample_5112,Analyte,,3.26,2,46545.211,4.468,0,0.0119,,bb,1969.762
63,Linezolid,WaterBlank10,Blank,,3.32,3.353,7.788,1.675,0.431,1.0043,,bb,1969.762
64,Linezolid,QC1_10uMPOOL,Analyte,,3.32,567950.25,280.508,21412.141,2024.72,4667.7582,,bb,1969.762
65,Linezolid,WaterBlank11,Blank,,,,2.059,,,,,MM-,1969.762
66,Linezolid,WaterBlank12,Blank,,3.32,47.015,9.312,19.885,5.049,11.6513,,bb,1969.762
67,Linezolid,Sample_15155,Analyte,,,,26131.605,,,,,,1969.762
68,Linezolid,Sample_5334,Analyte,,3.4,0.061,27490.025,0.722,0,0.0118,,bb,1969.762
69,Linezolid,Sample_5135,Analyte,,3.44,0.697,47158.754,1.552,0,0.0118,,bb,1969.762
70,Linezolid,Sample_13334,Analyte,,,,24461.645,,,,,,1969.762
71,Linezolid,Sample_9246,Analyte,,3.32,0.481,15196.585,2.085,0,0.0119,,bb,1969.762
72,Linezolid,Sample_4136,Analyte,,3.46,1.576,13411.985,3.491,0,0.0121,,bb,1969.762
73,Linezolid,Sample_11157,Analyte,,3.34,0.827,13052.131,0.611,0,0.012,,bb,1969.762
74,Linezolid,Sample_15138,Analyte,,3.22,4.528,9049.926,3.341,0.001,0.013,,bb,1969.762
75,Linezolid,Sample_11160,Analyte,,3.18,0.673,11007.023,1.274,0,0.0119,,bb,1969.762
76,Linezolid,Sample_5137,Analyte,,3.26,0.881,40739.297,1.242,0,0.0119,,bb,1969.762
77,Linezolid,WaterBlank14,Blank,,3.32,2.014,,1.276,,,,bb,1969.762
78,Linezolid,WaterBlank15,Blank,,3.26,3.228,5.045,8.011,0.64,1.4869,,bb,1969.762
79,Linezolid,Sample_1363,Analyte,,3.32,239819.156,13135.572,11015.382,18.257,42.1016,,bb,1969.762
80,Linezolid,Sample_6489,Analyte,,,,7676.452,,,,,MM-,1969.762
81,Linezolid,Sample_9251,Analyte,,,,14562.775,,,,,,1969.762
82,Linezolid,Sample_9042,Analyte,,3.26,5.534,19820.381,4.735,0,0.0124,,MM,1969.762
83,Linezolid,Sample_1055,Analyte,,3.24,0.116,5151.735,0.146,0,0.0119,,bb,1969.762
84,Linezolid,Sample_1059,Analyte,,3.48,0.797,9874.297,0.168,0,0.012,,bb,1969.762
85,Linezolid,Sample_6495,Analyte,,3.3,0.564,9629.781,1.91,0,0.0119,,bb,1969.762
86,Linezolid,Sample_12293,Analyte,,3.4,0.514,13731.275,1.117,0,0.0119,,bb,1969.762
87,Linezolid,Sample_12296,Analyte,,3.36,0.09,15515.017,0.487,0,0.0118,,bb,1969.762
88,Linezolid,Sample_13284,Analyte,,,,11646.67,,,,,,1969.762
89,Linezolid,WaterBlank16,Blank,,3.32,0.4,8.289,1.051,0.048,0.1231,,bb,1969.762
90,Linezolid,WaterBlank17,Blank,,3.36,0.082,28.247,0.597,0.003,0.0185,,bb,1969.762
91,Linezolid,Sample_1360,Analyte,,,,7663.314,,,,,,1969.762
92,Linezolid,Sample_9083,Analyte,,3.44,0.11,12914.227,1.009,0,0.0118,,bb,1969.762
93,Linezolid,Sample_5305,Analyte,,,,14080.773,,,,,,1969.762
94,Linezolid,Sample_13354,Analyte,,,,15356.224,,,,,,1969.762
95,Linezolid,Sample_11181,Analyte,,,,18527.184,,,,,MM-,1969.762
96,Linezolid,Sample_8324,Analyte,,,,12832.703,,,,,,1969.762
97,Linezolid,Sample_12269,Analyte,,3.4,0.512,27232.77,1.406,0,0.0118,,bb,1969.762
98,Linezolid,Sample_9081,Analyte,,,,33412.652,,,,,,1969.762
99,Linezolid,Sample_10155,Analyte,,,,15211.546,,,,,,1969.762
100,Linezolid,Sample_5335,Analyte,,,,31745.094,,,,,,1969.762
101,Linezolid,WaterBlank18,Blank,,,,15.499,,,,,,1969.762
102,Linezolid,WaterBlank19,Blank,,,,16.372,,,,,,1969.762
103,Linezolid,Sample_15141,Analyte,,,,14396.367,,,,,MM-,1969.762
104,Linezolid,Sample_12291,Analyte,,3.5,0.97,38283.387,1.406,0,0.0119,,bb,1969.762
105,Linezolid,Sample_1359,Analyte,,,,24028.426,,,,,,1969.762
106,Linezolid,Sample_10139,Analyte,,,,,,,,,,1969.762
107,Linezolid,Sample_6516,Analyte,,3.52,0.615,25162.109,1.538,0,0.0119,,bb,1969.762
108,Linezolid,Sample_9084,Analyte,,,,,,,,,,1969.762
109,Linezolid,Sample_5550,Analyte,,,,,,,,,,1969.762
110,Linezolid,Sample_6493,Analyte,,,,6917.139,,,,,MM-,1969.762
111,Linezolid,Sample_9041,Analyte,,,,18345.035,,,,,,1969.762
112,Linezolid,Sample_15159,Analyte,,,,5774.952,,,,,,1969.762
113,Linezolid,WaterBlank20,Blank,,3.28,1.174,,3.299,,,,bb,1969.762
114,Linezolid,WaterBlank21,Blank,,3.16,3.831,4.994,12.504,0.767,1.7803,,bb,1969.762
115,Linezolid,Sample_13332,Analyte,,,,6679.447,,,,,,1969.762
116,Linezolid,Sample_15136,Analyte,,,,5620.551,,,,,MM-,1969.762
117,Linezolid,Sample_1361,Analyte,,,,7572.947,,,,,,1969.762
118,Linezolid,Sample_4135,Analyte,,3.36,1.076,16255.679,2.415,0,0.012,,bb,1969.762
119,Linezolid,Sample_8305,Analyte,,,,9224.175,,,,,,1969.762
120,Linezolid,WaterBlank22,Blank,,3.4,2.91,52.794,2.218,0.055,0.1389,,bb,1969.762
121,Linezolid,QC2_10uMPOOL,Analyte,,3.3,258748.656,279.116,151827.456,927.029,2137.1646,,bb,1969.762
122,Linezolid,WaterBlank23,Blank,,3.26,178.344,7.293,138.902,24.454,56.3878,,bb,1969.762
123,Linezolid,WaterBlank24,Blank,,3.28,21.869,12.049,7.19,1.815,4.1961,,bb,1969.762
124,Linezolid,WaterBlank25,Blank,,3.28,6.149,,11.525,,,,bb,1969.762
125,Linezolid,Sample_4159,Analyte,,3.32,1.105,8406.723,1.714,0,0.0121,,bb,1969.762
126,Linezolid,Sample_6491,Analyte,,3.48,2.381,2258.735,1.33,0.001,0.0142,,bb,1969.762
127,Linezolid,Sample_5574,Analyte,,,,13460.634,,,,,,1969.762
128,Linezolid,Sample_1158,Analyte,,,,5500.952,,,,,,1969.762
129,Linezolid,Sample_5333,Analyte,,,,8018.576,,,,,,1969.762
130,Linezolid,Sample_11180,Analyte,,3.38,0.567,6001.404,0.866,0,0.012,,bb,1969.762
131,Linezolid,Sample_13357,Analyte,,3.4,1.327,6965.836,3.314,0,0.0122,,bb,1969.762
132,Linezolid,Sample_15140,Analyte,,,,8589.123,,,,,,1969.762
133,Linezolid,Sample_15134,Analyte,,,,7708.728,,,,,,1969.762
134,Linezolid,Sample_8304,Analyte,,,,13001.203,,,,,,1969.762
135,Linezolid,WaterBlank26,Blank,,3.52,1.913,19.208,3.747,0.1,0.2414,,bb,1969.762
136,Linezolid,WaterBlank27,Blank,,,,15.532,,,,,MM-,1969.762
137,Linezolid,Sample_11185,Analyte,,3.48,1.215,5641.424,1.596,0,0.0123,,bb,1969.762
138,Linezolid,Sample_15158,Analyte,,,,9208.179,,,,,,1969.762
139,Linezolid,Sample_13288,Analyte,,3.38,0.088,6002.27,0.129,0,0.0118,,bb,1969.762
140,Linezolid,Sample_1034,Analyte,,3.46,0.228,9347.354,1.01,0,0.0119,,bb,1969.762
141,Linezolid,Sample_9284,Analyte,,3.32,0.654,19347.334,1.993,0,0.0119,,bb,1969.762
142,Linezolid,Sample_4139,Analyte,,3.18,0.562,11053.966,1.138,0,0.0119,,bb,1969.762
143,Linezolid,Sample_1159,Analyte,,3.22,0.119,10992.384,0.959,0,0.0118,,bb,1969.762
144,Linezolid,Sample_5336,Analyte,,3.2,0.876,22899.787,0.835,0,0.0119,,bb,1969.762
145,Linezolid,Sample_1160,Analyte,,,,39.85,,,,,,1969.762
146,Linezolid,Sample_1362,Analyte,,3.38,0.251,,1.393,,,,bb,1969.762
147,Linezolid,WaterBlank28,Blank,,3.34,0.554,0.978,1.376,0.566,1.3177,,bb,1969.762
148,Linezolid,WaterBlank29,Blank,,,,0.693,,,,,,1969.762
149,Linezolid,Sample_8330,Analyte,,,,14161.272,,,,,,1969.762
150,Linezolid,Sample_11186,Analyte,,,,14209.328,,,,,,1969.762
151,Linezolid,Sample_5572,Analyte,,3.46,1.751,12733.004,1.734,0,0.0121,,bb,1969.762
152,Linezolid,Sample_13283,Analyte,,3.44,0.41,4720.641,1.317,0,0.012,,bb,1969.762
153,Linezolid,Sample_8331,Analyte,,,,10347.036,,,,,,1969.762
154,Linezolid,Sample_1038,Analyte,,3.38,2.735,9987.392,2.756,0,0.0124,,bb,1969.762
155,Linezolid,Sample_6496,Analyte,,,,2409.671,,,,,,1969.762
156,Linezolid,Sample_5551,Analyte,,3.44,0.542,11377.498,0.944,0,0.0119,,bb,1969.762
157,Linezolid,Sample_13356,Analyte,,3.38,0.281,7710.503,0.507,0,0.0119,,bb,1969.762
158,Linezolid,Sample_5549,Analyte,,3.44,0.905,9037.142,1.875,0,0.012,,bb,1969.762
159,Linezolid,WaterBlank30,Blank,,3.26,1.274,97.763,1.554,0.013,0.0418,,bb,1969.762
160,Linezolid,WaterBlank31,Blank,,3.3,0.76,,1.09,,,,bb,1969.762
161,Linezolid,Sample_12267,Analyte,,,,7793.54,,,,,,1969.762
162,Linezolid,Sample_9282,Analyte,,,,10031.548,,,,,,1969.762
163,Linezolid,Sample_1161,Analyte,,3.4,1.451,4169.207,3.867,0,0.0126,,bb,1969.762
164,Linezolid,Sample_6490,Analyte,,3.34,1.994,3336.823,6.04,0.001,0.0132,,MM,1969.762
165,Linezolid,Sample_1054,Analyte,,3.34,6.019,4390.102,18.099,0.001,0.015,,MM,1969.762
166,Linezolid,Sample_15162,Analyte,,,,4522.854,,,,,MM-,1969.762
167,Linezolid,Sample_5113,Analyte,,,,5186.127,,,,,,1969.762
168,Linezolid,Sample_4155,Analyte,,,,2298.661,,,,,,1969.762
169,Linezolid,Sample_9043,Analyte,,3.38,2.886,12310.678,3.524,0,0.0123,,bb,1969.762
170,Linezolid,Sample_1140,Analyte,,3.38,0.673,3908.39,1.202,0,0.0122,,bb,1969.762
171,Linezolid,WaterBlank32,Blank,,3.34,0.989,72.502,2.563,0.014,0.0433,,bb,1969.762
172,Linezolid,WaterBlank33,Blank,,3.2,0.138,5.634,0.577,0.024,0.0683,,bb,1969.762
173,Linezolid,Sample_5136,Analyte,,3.42,0.956,4366.039,2.086,0,0.0123,,bb,1969.762
174,Linezolid,Sample_5570,Analyte,,3.42,1.19,3486.9,1.234,0,0.0126,,bb,1969.762
175,Linezolid,Sample_8325,Analyte,,3.44,0.656,1693.815,1.225,0,0.0127,,bb,1969.762
176,Linezolid,Sample_11162,Analyte,,3.5,0.167,2797.99,0.78,0,0.0119,,bb,1969.762
177,Linezolid,WaterBlank34,Blank,,3.18,0.722,106.446,1.902,0.007,0.0274,,bb,1969.762
178,Linezolid,QC3_10uMPOOL,Analyte,,3.28,98999.266,104.201,600.891,950.08,2190.3052,,bb,1969.762
179,Linezolid,WaterBlank35,Blank,,3.24,383.902,4.828,36.098,79.516,183.3257,,bb,1969.762
180,Linezolid,WaterBlank36,Blank,,3.34,28.048,1.615,8.723,17.367,40.0497,,bb,1969.762
181,Linezolid,Sample_4140,Analyte,,,,1791.437,,,,,,1969.762
182,Linezolid,Sample_11187,Analyte,,,,2400.082,,,,,,1969.762
183,Linezolid,Sample_9250,Analyte,,,,2595.938,,,,,,1969.762
184,Linezolid,Sample_12294,Analyte,,,,4078.566,,,,,MM-,1969.762
185,Linezolid,Sample_6515,Analyte,,,,1467.762,,,,,,1969.762
186,Linezolid,Sample_4138,Analyte,,3.26,0.149,2022.454,0.707,0,0.012,,bb,1969.762
187,Linezolid,Sample_13355,Analyte,,,,2848.279,,,,,,1969.762
188,Linezolid,Sample_9285,Analyte,,3.34,0.481,2003.637,1.364,0,0.0124,,bb,1969.762
189,Linezolid,Sample_6494,Analyte,,3.16,6.054,1267.517,3.533,0.005,0.0228,,bb,1969.762
190,Linezolid,Sample_5332,Analyte,,3.18,0.106,3519.991,0.243,0,0.0119,,bb,1969.762
191,Linezolid,WaterBlank37,Blank,,,,116.124,,,,,,1969.762
192,Linezolid,WaterBlank38,Blank,,,,1.7,,,,,,1969.762
193,Linezolid,Sample_5138,Analyte,,3.22,1.064,4051.128,1.113,0,0.0124,,bb,1969.762
194,Linezolid,Sample_9247,Analyte,,,,4367.067,,,,,MM-,1969.762
195,Linezolid,Sample_10159,Analyte,,3.34,12.215,5134.046,5.361,0.002,0.0173,,bb,1969.762
196,Linezolid,Sample_13286,Analyte,,,,4535.584,,,,,,1969.762
197,Linezolid,Sample_4156,Analyte,,,,1842.989,,,,,,1969.762
198,Linezolid,Sample_6513,Analyte,,,,6112.581,,,,,,1969.762
199,Linezolid,Sample_9040,Analyte,,,,10632.158,,,,,,1969.762
200,Linezolid,Sample_11182,Analyte,,,,,,,,,,1969.762
201,Linezolid,Sample_9038,Analyte,,,,1656.887,,,,,,1969.762
202,Linezolid,Sample_1310,Analyte,,,,2962.841,,,,,,1969.762
203,Linezolid,WaterBlank39,Blank,,3.3,0.656,43.7,1.106,0.015,0.0464,,bb,1969.762
204,Linezolid,WaterBlank40,Blank,,3.24,0.976,1.334,1.205,0.732,1.6985,,bb,1969.762
205,Linezolid,Sample_4158,Analyte,,,,2892.34,,,,,,1969.762
206,Linezolid,Sample_10141,Analyte,,,,1142.203,,,,,,1969.762
207,Linezolid,Sample_8303,Analyte,,,,2736.226,,,,,,1969.762
208,Linezolid,Sample_5575,Analyte,,,,2910.666,,,,,,1969.762
209,Linezolid,Sample_5111,Analyte,,3.42,3.754,2171.744,2.417,0.002,0.0158,,bb,1969.762
210,Linezolid,Sample_12292,Analyte,,3.28,0.489,3009.373,1.469,0,0.0122,,bb,1969.762
211,Linezolid,Sample_9286,Analyte,,,,2903.399,,,,,,1969.762
212,Linezolid,Sample_11158,Analyte,,3.42,0.387,3128.243,0.919,0,0.0121,,bb,1969.762
213,Linezolid,Sample_1137,Analyte,,3.26,0.214,1088.82,0.759,0,0.0123,,bb,1969.762
